trial,layer,coef,concept_score,coherence,steerability,source,new_eval
16,32,3.5,70.55,61.98,66.265,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer32_coef3.5_summary.csv,True
17,31,3.5,74.05,63.93,68.99,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer31_coef3.5_summary.csv,False
18,34,2.5,74.9,70.99,72.945,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer34_coef2.5_summary.csv,False
19,25,4.0,58.95,82.53,70.74000000000001,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer25_coef4.0_summary.csv,True
20,28,4.5,77.65,56.98,67.315,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer28_coef4.5_summary.csv,True
21,27,3.5,66.0,82.35,74.175,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef3.5_summary.csv,False
22,24,3.5,53.1,85.53,69.315,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer24_coef3.5_summary.csv,False
23,30,3.5,76.55,62.44,69.495,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer30_coef3.5_summary.csv,False
24,27,0.5,6.85,91.75,49.3,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef0.5_summary.csv,True
25,27,1.5,11.81,91.73,51.77,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef1.5_summary.csv,True
26,23,2.0,14.2,91.93,53.065000000000005,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer23_coef2.0_summary.csv,False
27,29,3.5,84.3,39.52,61.91,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer29_coef3.5_summary.csv,False
28,32,3.5,70.55,61.98,66.265,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer32_coef3.5_summary.csv,False
29,30,3.5,76.55,62.44,69.495,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer30_coef3.5_summary.csv,False
30,15,3.5,8.4,92.14,50.27,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer15_coef3.5_summary.csv,False
31,27,3.5,66.0,82.35,74.175,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef3.5_summary.csv,False
32,27,3.5,66.0,82.35,74.175,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef3.5_summary.csv,False
33,35,1.0,18.65,91.27,54.959999999999994,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer35_coef1.0_summary.csv,False
34,27,3.0,53.65,87.88,70.765,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef3.0_summary.csv,False
35,33,3.5,74.5,56.31,65.405,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer33_coef3.5_summary.csv,True
36,27,1.0,8.6,91.98,50.29,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef1.0_summary.csv,False
37,31,0.5,8.15,91.23,49.690000000000005,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer31_coef0.5_summary.csv,True
38,25,1.5,9.28,91.69,50.485,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer25_coef1.5_summary.csv,False
39,24,4.0,62.95,80.35,71.65,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer24_coef4.0_summary.csv,True
40,22,2.0,12.6,91.89,52.245,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer22_coef2.0_summary.csv,True
41,27,3.5,66.0,82.35,74.175,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef3.5_summary.csv,False
42,27,3.5,66.0,82.35,74.175,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer27_coef3.5_summary.csv,False
43,23,3.5,68.8,80.84,74.82,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer23_coef3.5_summary.csv,False
44,23,2.5,27.1,90.9,59.0,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer23_coef2.5_summary.csv,False
45,23,3.0,49.8,88.07,68.935,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer23_coef3.0_summary.csv,True
46,16,4.5,13.7,91.52,52.61,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer16_coef4.5_summary.csv,False
47,34,3.5,82.6,36.1,59.349999999999994,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer34_coef3.5_summary.csv,False
48,23,3.5,68.8,80.84,74.82,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer23_coef3.5_summary.csv,False
49,23,3.5,68.8,80.84,74.82,steering_evaluations/Llama-3.3-70B-Instruct/judge_gemma3_12b/humorous/humorous_pv_layer23_coef3.5_summary.csv,False
